tradingitemid,fromdate,todate,divadjfactor
2650575,2020-07-09 00:00:00.000000,2020-10-07 00:00:00.000000,0.9664541183
2650575,2020-10-08 00:00:00.000000,2020-12-22 00:00:00.000000,0.9844720497
2650575,2020-12-23 00:00:00.000000,,1.0000000000
2650809,2017-11-20 00:00:00.000000,2018-02-20 00:00:00.000000,0.9477821883
2594023,2017-11-14 00:00:00.000000,2018-02-15 00:00:00.000000,0.9620699247
2594023,2018-02-16 00:00:00.000000,2018-05-15 00:00:00.000000,0.9687375231
2594023,2018-05-16 00:00:00.000000,2018-08-14 00:00:00.000000,0.9759133566
2594023,2018-08-15 00:00:00.000000,2018-11-13 00:00:00.000000,0.9820251372
2594023,2018-11-14 00:00:00.000000,2019-02-18 00:00:00.000000,0.9883753206
2594023,2019-02-19 00:00:00.000000,2019-04-25 00:00:00.000000,0.9943859649
2594023,2019-04-26 00:00:00.000000,,1.0000000000
2650809,2018-02-21 00:00:00.000000,2018-05-20 00:00:00.000000,0.9506409903
2650809,2018-05-21 00:00:00.000000,2018-08-05 00:00:00.000000,0.9537397487
2650809,2018-08-06 00:00:00.000000,2018-11-25 00:00:00.000000,0.9575454938
2650809,2018-11-26 00:00:00.000000,2019-02-24 00:00:00.000000,0.9627273122
2650809,2019-02-25 00:00:00.000000,2019-05-19 00:00:00.000000,0.9671865562
2650809,2019-05-20 00:00:00.000000,2019-08-25 00:00:00.000000,0.9724347483
2650809,2019-08-26 00:00:00.000000,2019-12-01 00:00:00.000000,0.9782871801
2650809,2019-12-02 00:00:00.000000,2020-02-09 00:00:00.000000,0.9826857736
2650809,2020-02-10 00:00:00.000000,2020-05-19 00:00:00.000000,0.9864953044
2650809,2020-05-20 00:00:00.000000,2020-08-09 00:00:00.000000,0.9903670191
2650809,2020-08-10 00:00:00.000000,2020-11-17 00:00:00.000000,0.9938089007
2650809,2020-11-18 00:00:00.000000,2021-02-11 00:00:00.000000,0.9973511337
2650809,2021-02-12 00:00:00.000000,,1.0000000000
104932249,2017-10-30 00:00:00.000000,2018-01-29 00:00:00.000000,0.9438664957
2608300,2017-12-15 00:00:00.000000,2018-03-13 00:00:00.000000,0.9012310795
2608300,2018-03-14 00:00:00.000000,2018-06-13 00:00:00.000000,0.9058701952
2608300,2018-06-14 00:00:00.000000,2018-09-12 00:00:00.000000,0.9105716531
2608300,2018-09-13 00:00:00.000000,2018-12-13 00:00:00.000000,0.9159144877
2608300,2018-12-14 00:00:00.000000,2019-03-13 00:00:00.000000,0.9238756118
2608300,2019-03-14 00:00:00.000000,2019-06-13 00:00:00.000000,0.9309263611
2608300,2019-06-14 00:00:00.000000,2019-09-12 00:00:00.000000,0.9387705354
2608300,2019-09-13 00:00:00.000000,2019-12-12 00:00:00.000000,0.9466305993
2608300,2019-12-13 00:00:00.000000,2020-03-12 00:00:00.000000,0.9545102335
2608300,2020-03-13 00:00:00.000000,2020-06-11 00:00:00.000000,0.9695994971
2608300,2020-06-12 00:00:00.000000,2020-09-13 00:00:00.000000,0.9793146279
2608300,2020-09-14 00:00:00.000000,2020-12-13 00:00:00.000000,0.9874611827
2608300,2020-12-14 00:00:00.000000,2021-03-11 00:00:00.000000,0.9941535333
2608300,2021-03-12 00:00:00.000000,,1.0000000000
104932249,2018-01-30 00:00:00.000000,2018-04-26 00:00:00.000000,0.9464159550
104932249,2018-04-27 00:00:00.000000,2018-07-29 00:00:00.000000,0.9491429419
104932249,2018-07-30 00:00:00.000000,2018-10-29 00:00:00.000000,0.9520410883
104932249,2018-10-30 00:00:00.000000,2019-01-29 00:00:00.000000,0.9570208562
104932249,2019-01-30 00:00:00.000000,2019-04-28 00:00:00.000000,0.9614403480
104932249,2019-04-29 00:00:00.000000,2019-07-29 00:00:00.000000,0.9652384604
104932249,2019-07-30 00:00:00.000000,2019-10-29 00:00:00.000000,0.9701089297
104932249,2019-10-30 00:00:00.000000,2020-01-29 00:00:00.000000,0.9748614535
104932249,2020-01-30 00:00:00.000000,2020-04-28 00:00:00.000000,0.9801704335
104932249,2020-04-29 00:00:00.000000,2020-07-29 00:00:00.000000,0.9856259276
104932249,2020-07-30 00:00:00.000000,2020-10-28 00:00:00.000000,0.9900840924
104932249,2020-10-29 00:00:00.000000,2021-01-27 00:00:00.000000,0.9951118631
104932249,2021-01-28 00:00:00.000000,,1.0000000000
2650979,2017-11-09 00:00:00.000000,2018-02-07 00:00:00.000000,0.9063888887
2608344,2015-07-20 00:00:00.000000,2019-02-27 00:00:00.000000,0.9680905825
2608344,2019-02-28 00:00:00.000000,2019-05-29 00:00:00.000000,0.9717105793
2608344,2019-05-30 00:00:00.000000,2019-08-29 00:00:00.000000,0.9754936572
2608344,2019-08-30 00:00:00.000000,2019-11-28 00:00:00.000000,0.9788749177
2608344,2019-11-29 00:00:00.000000,2020-02-27 00:00:00.000000,0.9827125679
2608344,2020-02-28 00:00:00.000000,2020-05-28 00:00:00.000000,0.9872204237
2608344,2020-05-29 00:00:00.000000,2020-08-30 00:00:00.000000,0.9908046141
2608344,2020-08-31 00:00:00.000000,2020-11-29 00:00:00.000000,0.9937343634
2608344,2020-11-30 00:00:00.000000,2021-02-25 00:00:00.000000,0.9968409968
2608344,2021-02-26 00:00:00.000000,,1.0000000000
40272951,2012-12-12 00:00:00.000000,,1.0000000000
2594140,2017-11-29 00:00:00.000000,2018-03-12 00:00:00.000000,0.9406724490
2594140,2018-03-13 00:00:00.000000,2018-06-07 00:00:00.000000,0.9424894212
2594140,2018-06-08 00:00:00.000000,2018-06-13 00:00:00.000000,0.9485543467
2594140,2018-06-14 00:00:00.000000,2018-09-17 00:00:00.000000,0.9504166916
2594140,2018-09-18 00:00:00.000000,2018-11-26 00:00:00.000000,0.9582415283
2594140,2018-11-27 00:00:00.000000,2019-03-12 00:00:00.000000,0.9662566743
2594140,2019-03-13 00:00:00.000000,2019-06-16 00:00:00.000000,0.9679976773
2594140,2019-06-17 00:00:00.000000,2019-09-17 00:00:00.000000,0.9770805658
2594140,2019-09-18 00:00:00.000000,2019-11-20 00:00:00.000000,0.9785751961
2594140,2019-11-21 00:00:00.000000,2020-03-09 00:00:00.000000,0.9907967277
2594140,2020-03-10 00:00:00.000000,2020-06-21 00:00:00.000000,0.9926074544
2594140,2020-06-22 00:00:00.000000,2020-09-13 00:00:00.000000,0.9946421810
2594140,2020-09-14 00:00:00.000000,2020-12-13 00:00:00.000000,0.9965439825
2594140,2020-12-14 00:00:00.000000,2021-03-08 00:00:00.000000,0.9983931441
2594140,2021-03-09 00:00:00.000000,,1.0000000000
2594158,2000-01-01 00:00:00.000000,,1.0000000000
2594192,2017-12-06 00:00:00.000000,2018-03-20 00:00:00.000000,0.9170911988
2594192,2018-03-21 00:00:00.000000,2018-06-12 00:00:00.000000,0.9230215198
2594192,2018-06-13 00:00:00.000000,2018-09-16 00:00:00.000000,0.9286649937
2594192,2018-09-17 00:00:00.000000,2018-12-09 00:00:00.000000,0.9340268009
2594192,2018-12-10 00:00:00.000000,2019-03-18 00:00:00.000000,0.9410168567
2594192,2019-03-19 00:00:00.000000,2019-06-11 00:00:00.000000,0.9477634646
2594192,2019-06-12 00:00:00.000000,2019-09-17 00:00:00.000000,0.9550517102
2594192,2019-09-18 00:00:00.000000,2019-12-15 00:00:00.000000,0.9620824207
2594192,2019-12-16 00:00:00.000000,2020-03-17 00:00:00.000000,0.9677893991
2594192,2020-03-18 00:00:00.000000,2020-06-09 00:00:00.000000,0.9766949398
2594192,2020-06-10 00:00:00.000000,2020-09-13 00:00:00.000000,0.9833210927
2594192,2020-09-14 00:00:00.000000,2020-12-13 00:00:00.000000,0.9883964174
2594192,2020-12-14 00:00:00.000000,2021-03-16 00:00:00.000000,0.9938298810
2594192,2021-03-17 00:00:00.000000,,1.0000000000
2650979,2018-02-08 00:00:00.000000,2018-05-09 00:00:00.000000,0.9123274299
2650979,2018-05-10 00:00:00.000000,2018-08-15 00:00:00.000000,0.9186243540
2650979,2018-08-16 00:00:00.000000,2018-11-14 00:00:00.000000,0.9256122787
2650979,2018-11-15 00:00:00.000000,2019-02-13 00:00:00.000000,0.9325693079
2650979,2019-02-14 00:00:00.000000,2019-05-15 00:00:00.000000,0.9402742449
2650979,2019-05-16 00:00:00.000000,2019-08-14 00:00:00.000000,0.9465848103
2650979,2019-08-15 00:00:00.000000,2019-11-13 00:00:00.000000,0.9539905236
2650979,2019-11-14 00:00:00.000000,2020-02-12 00:00:00.000000,0.9619934946
2650979,2020-02-13 00:00:00.000000,2020-05-13 00:00:00.000000,0.9697893715
2650979,2020-05-14 00:00:00.000000,2020-08-12 00:00:00.000000,0.9770642385
2650979,2020-08-13 00:00:00.000000,2020-11-11 00:00:00.000000,0.9847738459
2650979,2020-11-12 00:00:00.000000,2021-02-10 00:00:00.000000,0.9922279793
2650979,2021-02-11 00:00:00.000000,,1.0000000000
2650995,2017-11-16 00:00:00.000000,2018-02-28 00:00:00.000000,0.9215932712
2594417,2000-01-01 00:00:00.000000,,1.0000000000
2608411,2017-12-18 00:00:00.000000,2018-03-18 00:00:00.000000,0.9677139596
2608411,2018-03-19 00:00:00.000000,2018-06-17 00:00:00.000000,0.9705959435
2608411,2018-06-18 00:00:00.000000,2018-09-16 00:00:00.000000,0.9733186060
2608411,2018-09-17 00:00:00.000000,2018-12-16 00:00:00.000000,0.9758650971
2608411,2018-12-17 00:00:00.000000,2019-03-17 00:00:00.000000,0.9787798296
2608411,2019-03-18 00:00:00.000000,2019-06-16 00:00:00.000000,0.9813672597
2608411,2019-06-17 00:00:00.000000,2019-09-15 00:00:00.000000,0.9836424925
2608411,2019-09-16 00:00:00.000000,2019-12-15 00:00:00.000000,0.9859227704
2608411,2019-12-16 00:00:00.000000,2020-03-15 00:00:00.000000,0.9884271411
2608411,2020-03-16 00:00:00.000000,2020-06-14 00:00:00.000000,0.9910137823
2608411,2020-06-15 00:00:00.000000,2020-09-13 00:00:00.000000,0.9933015983
2608411,2020-09-14 00:00:00.000000,2020-12-13 00:00:00.000000,0.9955998889
2608411,2020-12-14 00:00:00.000000,2021-03-14 00:00:00.000000,0.9977645306
2608411,2021-03-15 00:00:00.000000,,1.0000000000
2650995,2018-03-01 00:00:00.000000,2018-05-17 00:00:00.000000,0.9263641454
2650995,2018-05-18 00:00:00.000000,2018-08-15 00:00:00.000000,0.9313943990
2594723,2017-12-01 00:00:00.000000,2018-03-05 00:00:00.000000,0.9175119479
2594723,2018-03-06 00:00:00.000000,2018-06-05 00:00:00.000000,0.9223838724
2594723,2018-06-06 00:00:00.000000,2018-09-05 00:00:00.000000,0.9273819261
2594723,2018-09-06 00:00:00.000000,2018-12-05 00:00:00.000000,0.9334914700
2594723,2018-12-06 00:00:00.000000,2019-03-04 00:00:00.000000,0.9406948335
2594723,2019-03-05 00:00:00.000000,2019-06-04 00:00:00.000000,0.9478470879
2594723,2019-06-05 00:00:00.000000,2019-09-03 00:00:00.000000,0.9551005150
2594723,2019-09-04 00:00:00.000000,2019-12-04 00:00:00.000000,0.9627409487
2594723,2019-12-05 00:00:00.000000,2020-03-03 00:00:00.000000,0.9693133750
2594723,2020-03-04 00:00:00.000000,2020-06-03 00:00:00.000000,0.9766677090
2594723,2020-06-04 00:00:00.000000,2020-09-02 00:00:00.000000,0.9831838532
2594723,2020-09-03 00:00:00.000000,2020-12-02 00:00:00.000000,0.9890891056
2594723,2020-12-03 00:00:00.000000,2021-03-03 00:00:00.000000,0.9941125319
2594723,2021-03-04 00:00:00.000000,,1.0000000000
2650995,2018-08-16 00:00:00.000000,2018-11-18 00:00:00.000000,0.9358487523
2650995,2018-11-19 00:00:00.000000,2019-02-21 00:00:00.000000,0.9412632243
2650995,2019-02-22 00:00:00.000000,2019-05-19 00:00:00.000000,0.9468551202
2650995,2019-05-20 00:00:00.000000,2019-08-18 00:00:00.000000,0.9524011610
2650995,2019-08-19 00:00:00.000000,2019-11-18 00:00:00.000000,0.9585784062
2650995,2019-11-19 00:00:00.000000,2020-02-20 00:00:00.000000,0.9650098200
2650995,2020-02-21 00:00:00.000000,2020-05-19 00:00:00.000000,0.9715699673
2650995,2020-05-20 00:00:00.000000,2020-08-18 00:00:00.000000,0.9795318428
2650995,2020-08-19 00:00:00.000000,2020-11-18 00:00:00.000000,0.9865521785
2650995,2020-11-19 00:00:00.000000,2021-02-21 00:00:00.000000,0.9936910135
2650995,2021-02-22 00:00:00.000000,,1.0000000000
2651550,2017-11-17 00:00:00.000000,2018-02-15 00:00:00.000000,0.8606113879
2594884,2017-11-09 00:00:00.000000,2018-02-07 00:00:00.000000,0.9529928266
2594884,2018-02-08 00:00:00.000000,2018-05-09 00:00:00.000000,0.9576971300
2594884,2018-05-10 00:00:00.000000,2018-08-08 00:00:00.000000,0.9624745800
2594884,2018-08-09 00:00:00.000000,2018-11-07 00:00:00.000000,0.9672303564
2594884,2018-11-08 00:00:00.000000,2019-02-06 00:00:00.000000,0.9716967870
2594884,2019-02-07 00:00:00.000000,2019-05-08 00:00:00.000000,0.9765783724
2594884,2019-05-09 00:00:00.000000,2019-08-07 00:00:00.000000,0.9821889304
2594884,2019-08-08 00:00:00.000000,2019-11-06 00:00:00.000000,0.9883178251
2594884,2019-11-07 00:00:00.000000,2020-02-12 00:00:00.000000,0.9940854799
2594884,2020-02-13 00:00:00.000000,,1.0000000000
2651550,2018-02-16 00:00:00.000000,2018-05-17 00:00:00.000000,0.8719609696
2651550,2018-05-18 00:00:00.000000,2018-08-16 00:00:00.000000,0.8841222105
2651550,2018-08-17 00:00:00.000000,2018-11-15 00:00:00.000000,0.8954329424
2651550,2018-11-16 00:00:00.000000,2019-02-14 00:00:00.000000,0.9069670722
2651550,2019-02-15 00:00:00.000000,2019-05-16 00:00:00.000000,0.9181641965
2651550,2019-05-17 00:00:00.000000,2019-08-15 00:00:00.000000,0.9288165506
2651550,2019-08-16 00:00:00.000000,2019-11-14 00:00:00.000000,0.9389176953
2651550,2019-11-15 00:00:00.000000,2020-02-13 00:00:00.000000,0.9483418328
2651550,2020-02-14 00:00:00.000000,2020-05-14 00:00:00.000000,0.9568730565
2651550,2020-05-15 00:00:00.000000,2020-08-13 00:00:00.000000,0.9681907197
2651550,2020-08-14 00:00:00.000000,2020-11-12 00:00:00.000000,0.9795874837
2651550,2020-11-13 00:00:00.000000,2021-02-11 00:00:00.000000,0.9895578398
2651550,2021-02-12 00:00:00.000000,,1.0000000000
2651692,2017-12-06 00:00:00.000000,2018-03-05 00:00:00.000000,0.9721984281
2595046,2017-11-30 00:00:00.000000,2018-02-27 00:00:00.000000,0.9454990891
2595046,2018-02-28 00:00:00.000000,2018-05-30 00:00:00.000000,0.9487189378
2595046,2018-05-31 00:00:00.000000,2018-08-30 00:00:00.000000,0.9519903824
2595046,2018-08-31 00:00:00.000000,2018-11-29 00:00:00.000000,0.9556403230
2595046,2018-11-30 00:00:00.000000,2019-02-27 00:00:00.000000,0.9597846815
2595046,2019-02-28 00:00:00.000000,2019-05-30 00:00:00.000000,0.9637449581
2595046,2019-05-31 00:00:00.000000,2019-08-29 00:00:00.000000,0.9682201464
2595046,2019-08-30 00:00:00.000000,2019-11-28 00:00:00.000000,0.9732722466
2595046,2019-11-29 00:00:00.000000,2020-02-27 00:00:00.000000,0.9771809705
2595046,2020-02-28 00:00:00.000000,2020-05-28 00:00:00.000000,0.9826418766
2595046,2020-05-29 00:00:00.000000,2020-08-30 00:00:00.000000,0.9878736060
2595046,2020-08-31 00:00:00.000000,2020-11-29 00:00:00.000000,0.9919438559
2595046,2020-11-30 00:00:00.000000,2021-02-25 00:00:00.000000,0.9962314343
2595046,2021-02-26 00:00:00.000000,,1.0000000000
2608519,2017-12-28 00:00:00.000000,2018-03-27 00:00:00.000000,0.8766275614
2608519,2018-03-28 00:00:00.000000,2018-06-28 00:00:00.000000,0.8851072109
2608519,2018-06-29 00:00:00.000000,2018-09-26 00:00:00.000000,0.8936239482
2608519,2018-09-27 00:00:00.000000,2018-12-27 00:00:00.000000,0.9017901364
2608519,2018-12-28 00:00:00.000000,2019-03-27 00:00:00.000000,0.9115856843
2608519,2019-03-28 00:00:00.000000,2019-07-04 00:00:00.000000,0.9204206261
2608519,2019-07-05 00:00:00.000000,2019-09-26 00:00:00.000000,0.9288251974
2608519,2019-09-27 00:00:00.000000,2019-12-29 00:00:00.000000,0.9363357481
2608519,2019-12-30 00:00:00.000000,2020-03-29 00:00:00.000000,0.9443391542
2608519,2020-03-30 00:00:00.000000,2020-07-01 00:00:00.000000,0.9553404098
2608519,2020-07-02 00:00:00.000000,2020-09-28 00:00:00.000000,0.9664759314
2608519,2020-09-29 00:00:00.000000,2020-12-29 00:00:00.000000,0.9784973626
2608519,2020-12-30 00:00:00.000000,2021-03-29 00:00:00.000000,0.9890350877
2608519,2021-03-30 00:00:00.000000,,1.0000000000
2608553,2000-03-27 00:00:00.000000,,1.0000000000
2651692,2018-03-06 00:00:00.000000,2018-06-04 00:00:00.000000,0.9742845118
2651692,2018-06-05 00:00:00.000000,2018-08-20 00:00:00.000000,0.9773120030
2651692,2018-08-21 00:00:00.000000,2018-12-03 00:00:00.000000,0.9798558442
2651692,2018-12-04 00:00:00.000000,2019-03-04 00:00:00.000000,0.9827478740
2651692,2019-03-05 00:00:00.000000,2019-06-03 00:00:00.000000,0.9856776236
2651692,2019-06-04 00:00:00.000000,2019-08-19 00:00:00.000000,0.9894041930
2651692,2019-08-20 00:00:00.000000,2019-12-09 00:00:00.000000,0.9929335778
2651692,2019-12-10 00:00:00.000000,2020-03-02 00:00:00.000000,0.9961661342
2651692,2020-03-03 00:00:00.000000,,1.0000000000
2654325,2017-11-30 00:00:00.000000,2018-03-07 00:00:00.000000,0.9416557684
2595162,2017-12-28 00:00:00.000000,2018-03-27 00:00:00.000000,0.8938543656
2595162,2018-03-28 00:00:00.000000,2018-06-27 00:00:00.000000,0.8998099206
2595162,2018-06-28 00:00:00.000000,2018-09-26 00:00:00.000000,0.9056414820
2595162,2018-09-27 00:00:00.000000,2018-12-27 00:00:00.000000,0.9127855441
2595162,2018-12-28 00:00:00.000000,2019-03-27 00:00:00.000000,0.9205466313
2595162,2019-03-28 00:00:00.000000,2019-06-26 00:00:00.000000,0.9272040559
2595162,2019-06-27 00:00:00.000000,2019-09-26 00:00:00.000000,0.9341099270
2595162,2019-09-27 00:00:00.000000,2019-12-29 00:00:00.000000,0.9408510728
2595162,2019-12-30 00:00:00.000000,2020-03-29 00:00:00.000000,0.9475960183
2595162,2020-03-30 00:00:00.000000,2020-06-28 00:00:00.000000,0.9575986475
2595162,2020-06-29 00:00:00.000000,2020-09-28 00:00:00.000000,0.9684779273
2595162,2020-09-29 00:00:00.000000,2020-12-29 00:00:00.000000,0.9800878156
2654325,2018-03-08 00:00:00.000000,2018-06-04 00:00:00.000000,0.9454586090
2595162,2020-12-30 00:00:00.000000,2021-03-29 00:00:00.000000,0.9904928211
2595162,2021-03-30 00:00:00.000000,,1.0000000000
2654325,2018-06-05 00:00:00.000000,2018-09-05 00:00:00.000000,0.9496692616
2654325,2018-09-06 00:00:00.000000,2018-11-28 00:00:00.000000,0.9540928745
2654325,2018-11-29 00:00:00.000000,2019-03-03 00:00:00.000000,0.9590410224
2654325,2019-03-04 00:00:00.000000,2019-06-02 00:00:00.000000,0.9638373176
2654325,2019-06-03 00:00:00.000000,2019-08-29 00:00:00.000000,0.9688636500
2654325,2019-08-30 00:00:00.000000,2019-11-26 00:00:00.000000,0.9739056284
2654325,2019-11-27 00:00:00.000000,2020-03-01 00:00:00.000000,0.9781547266
2654325,2020-03-02 00:00:00.000000,2020-05-31 00:00:00.000000,0.9828741641
2654325,2020-06-01 00:00:00.000000,2020-08-30 00:00:00.000000,0.9883100665
2654325,2020-08-31 00:00:00.000000,2020-11-29 00:00:00.000000,0.9925074760
2654325,2020-11-30 00:00:00.000000,2021-03-07 00:00:00.000000,0.9962225460
2654325,2021-03-08 00:00:00.000000,,1.0000000000
2654392,2017-11-15 00:00:00.000000,2018-02-06 00:00:00.000000,0.9359589275
2595170,2000-01-01 00:00:00.000000,,1.0000000000
2609044,2017-11-16 00:00:00.000000,2018-02-14 00:00:00.000000,0.9105856190
2609044,2018-02-15 00:00:00.000000,2018-05-09 00:00:00.000000,0.9168211859
2609044,2018-05-10 00:00:00.000000,2018-08-15 00:00:00.000000,0.9230449703
2609044,2018-08-16 00:00:00.000000,2018-11-14 00:00:00.000000,0.9291712352
2609044,2018-11-15 00:00:00.000000,2019-02-13 00:00:00.000000,0.9359758071
2609044,2019-02-14 00:00:00.000000,2019-05-15 00:00:00.000000,0.9427282827
2609044,2019-05-16 00:00:00.000000,2019-08-14 00:00:00.000000,0.9498284496
2609044,2019-08-15 00:00:00.000000,2019-11-13 00:00:00.000000,0.9580440885
2609044,2019-11-14 00:00:00.000000,2020-02-12 00:00:00.000000,0.9645988510
2609044,2020-02-13 00:00:00.000000,2020-05-13 00:00:00.000000,0.9710380957
2609044,2020-05-14 00:00:00.000000,2020-08-12 00:00:00.000000,0.9804839915
2609044,2020-08-13 00:00:00.000000,2020-11-11 00:00:00.000000,0.9873607203
2609044,2020-11-12 00:00:00.000000,2021-02-10 00:00:00.000000,0.9940630143
2609044,2021-02-11 00:00:00.000000,,1.0000000000
2654392,2018-02-07 00:00:00.000000,2018-05-08 00:00:00.000000,0.9410355444
2654392,2018-05-09 00:00:00.000000,2018-08-07 00:00:00.000000,0.9459564205
2654392,2018-08-08 00:00:00.000000,2018-11-13 00:00:00.000000,0.9525420772
2654392,2018-11-14 00:00:00.000000,2019-02-05 00:00:00.000000,0.9576563971
2654392,2019-02-06 00:00:00.000000,2019-05-07 00:00:00.000000,0.9626543140
2654392,2019-05-08 00:00:00.000000,2019-08-06 00:00:00.000000,0.9671202360
2654392,2019-08-07 00:00:00.000000,2019-11-11 00:00:00.000000,0.9707858844
2654392,2019-11-12 00:00:00.000000,2020-02-04 00:00:00.000000,0.9756386303
2654392,2020-02-05 00:00:00.000000,2020-05-06 00:00:00.000000,0.9801857695
2654392,2020-05-07 00:00:00.000000,2020-08-05 00:00:00.000000,0.9857250688
2654392,2020-08-06 00:00:00.000000,2020-11-09 00:00:00.000000,0.9910872458
2654392,2020-11-10 00:00:00.000000,2021-02-16 00:00:00.000000,0.9957607160
2654392,2021-02-17 00:00:00.000000,,1.0000000000
2654494,2017-12-29 00:00:00.000000,2018-03-28 00:00:00.000000,0.9166327387
2654494,2018-03-29 00:00:00.000000,2018-06-28 00:00:00.000000,0.9205667848
2654494,2018-06-29 00:00:00.000000,2018-09-27 00:00:00.000000,0.9246869686
2654494,2018-09-28 00:00:00.000000,2018-12-30 00:00:00.000000,0.9297867442
2654494,2018-12-31 00:00:00.000000,2019-03-28 00:00:00.000000,0.9367221476
2654494,2019-03-29 00:00:00.000000,2019-06-27 00:00:00.000000,0.9434130201
2654494,2019-06-28 00:00:00.000000,2019-09-29 00:00:00.000000,0.9514486149
2654494,2019-09-30 00:00:00.000000,2019-12-30 00:00:00.000000,0.9597946554
2654494,2019-12-31 00:00:00.000000,2020-03-30 00:00:00.000000,0.9660836324
2654494,2020-03-31 00:00:00.000000,2020-06-29 00:00:00.000000,0.9758858469
2654494,2020-06-30 00:00:00.000000,2020-09-29 00:00:00.000000,0.9841994222
2654494,2020-09-30 00:00:00.000000,2020-12-30 00:00:00.000000,0.9928196631
2654494,2020-12-31 00:00:00.000000,,1.0000000000
2654614,2000-01-01 00:00:00.000000,,1.0000000000
2654974,2017-12-28 00:00:00.000000,2018-03-27 00:00:00.000000,0.9635782711
